,Country,Month,Day,Date
32773,Uruguay,January,1,20210101
32774,Uruguay,January,2,20210102
32775,Uruguay,January,3,20210103
32776,Uruguay,January,4,20210104
32777,Uruguay,January,5,20210105
32778,Uruguay,January,6,20210106
32779,Uruguay,January,7,20210107
32780,Uruguay,January,8,20210108
32781,Uruguay,January,9,20210109
32782,Uruguay,January,10,20210110
32783,Uruguay,January,11,20210111
32784,Uruguay,January,12,20210112
32785,Uruguay,January,13,20210113
32786,Uruguay,January,14,20210114
32787,Uruguay,January,15,20210115
32788,Uruguay,January,16,20210116
32789,Uruguay,January,17,20210117
32790,Uruguay,January,18,20210118
32791,Uruguay,January,19,20210119
32792,Uruguay,January,20,20210120
32793,Uruguay,January,21,20210121
32794,Uruguay,January,22,20210122
32795,Uruguay,January,23,20210123
32796,Uruguay,January,24,20210124
32797,Uruguay,January,25,20210125
32798,Uruguay,January,26,20210126
32799,Uruguay,January,27,20210127
32800,Uruguay,January,28,20210128
32801,Uruguay,January,29,20210129
32802,Uruguay,January,30,20210130
32803,Uruguay,January,31,20210131
32804,Uruguay,February,1,20210201
32805,Uruguay,February,2,20210202
32806,Uruguay,February,3,20210203
32807,Uruguay,February,4,20210204
32808,Uruguay,February,5,20210205
32809,Uruguay,February,6,20210206
32810,Uruguay,February,7,20210207
32811,Uruguay,February,8,20210208
32812,Uruguay,February,9,20210209
32813,Uruguay,February,10,20210210
32814,Uruguay,February,11,20210211
32815,Uruguay,February,12,20210212
32816,Uruguay,February,13,20210213
32817,Uruguay,February,14,20210214
32818,Uruguay,February,15,20210215
32819,Uruguay,February,16,20210216
32820,Uruguay,February,17,20210217
32821,Uruguay,February,18,20210218
32822,Uruguay,February,19,20210219
32823,Uruguay,February,20,20210220
32824,Uruguay,February,21,20210221
32825,Uruguay,February,22,20210222
32826,Uruguay,February,23,20210223
32827,Uruguay,February,24,20210224
32828,Uruguay,February,25,20210225
32829,Uruguay,February,26,20210226
32830,Uruguay,February,27,20210227
32831,Uruguay,February,28,20210228
32832,Uzbekistan,May,1,20200501
32833,Uzbekistan,May,2,20200502
32834,Uzbekistan,May,3,20200503
32835,Uzbekistan,May,4,20200504
32836,Uzbekistan,May,5,20200505
32837,Uzbekistan,May,6,20200506
32838,Uzbekistan,May,7,20200507
32839,Uzbekistan,May,8,20200508
32840,Uzbekistan,May,9,20200509
32841,Uzbekistan,May,10,20200510
32842,Uzbekistan,May,11,20200511
32843,Uzbekistan,May,12,20200512
32844,Uzbekistan,May,13,20200513
32845,Uzbekistan,May,14,20200514
32846,Uzbekistan,May,15,20200515
32847,Uzbekistan,May,16,20200516
32848,Uzbekistan,May,17,20200517
32849,Uzbekistan,May,18,20200518
32850,Uzbekistan,May,19,20200519
32851,Uzbekistan,May,20,20200520
32852,Uzbekistan,May,21,20200521
32853,Uzbekistan,May,22,20200522
32854,Uzbekistan,May,23,20200523
32855,Uzbekistan,May,24,20200524
32856,Uzbekistan,May,25,20200525
32857,Uzbekistan,May,26,20200526
32858,Uzbekistan,May,27,20200527
32859,Uzbekistan,May,28,20200528
32860,Uzbekistan,May,29,20200529
32861,Uzbekistan,May,30,20200530
32862,Uzbekistan,May,31,20200531
32863,Uzbekistan,June,1,20200601
32864,Uzbekistan,June,2,20200602
32865,Uzbekistan,June,3,20200603
32866,Uzbekistan,June,4,20200604
32867,Uzbekistan,June,5,20200605
32868,Uzbekistan,June,6,20200606
32869,Uzbekistan,June,7,20200607
32870,Uzbekistan,June,8,20200608
32871,Uzbekistan,June,9,20200609
32872,Uzbekistan,June,10,20200610
32873,Uzbekistan,June,11,20200611
32874,Uzbekistan,June,12,20200612
32875,Uzbekistan,June,13,20200613
32876,Uzbekistan,June,14,20200614
32877,Uzbekistan,June,15,20200615
32878,Uzbekistan,June,16,20200616
32879,Uzbekistan,June,17,20200617
32880,Uzbekistan,June,18,20200618
32881,Uzbekistan,June,19,20200619
32882,Uzbekistan,June,20,20200620
32883,Uzbekistan,June,21,20200621
32884,Uzbekistan,June,22,20200622
32885,Uzbekistan,June,23,20200623
32886,Uzbekistan,June,24,20200624
32887,Uzbekistan,June,25,20200625
32888,Uzbekistan,June,26,20200626
32889,Uzbekistan,June,27,20200627
32890,Uzbekistan,June,28,20200628
32891,Uzbekistan,June,29,20200629
32892,Uzbekistan,June,30,20200630
32893,Uzbekistan,July,1,20200701
32894,Uzbekistan,July,2,20200702
32895,Uzbekistan,July,3,20200703
32896,Uzbekistan,July,4,20200704
32897,Uzbekistan,July,5,20200705
32898,Uzbekistan,July,6,20200706
32899,Uzbekistan,July,7,20200707
32900,Uzbekistan,July,8,20200708
32901,Uzbekistan,July,9,20200709
32902,Uzbekistan,July,10,20200710
32903,Uzbekistan,July,11,20200711
32904,Uzbekistan,July,12,20200712
32905,Uzbekistan,July,13,20200713
32906,Uzbekistan,July,14,20200714
32907,Uzbekistan,July,15,20200715
32908,Uzbekistan,July,16,20200716
32909,Uzbekistan,July,17,20200717
32910,Uzbekistan,July,18,20200718
32911,Uzbekistan,July,19,20200719
32912,Uzbekistan,July,20,20200720
32913,Uzbekistan,July,21,20200721
32914,Uzbekistan,July,22,20200722
32915,Uzbekistan,July,23,20200723
32916,Uzbekistan,July,24,20200724
32917,Uzbekistan,July,25,20200725
32918,Uzbekistan,July,26,20200726
32919,Uzbekistan,July,27,20200727
32920,Uzbekistan,July,28,20200728
32921,Uzbekistan,July,29,20200729
32922,Uzbekistan,July,30,20200730
32923,Uzbekistan,July,31,20200731
32924,Uzbekistan,August,1,20200801
32925,Uzbekistan,August,2,20200802
32926,Uzbekistan,August,3,20200803
32927,Uzbekistan,August,4,20200804
32928,Uzbekistan,August,5,20200805
32929,Uzbekistan,August,6,20200806
32930,Uzbekistan,August,7,20200807
32931,Uzbekistan,August,8,20200808
32932,Uzbekistan,August,9,20200809
32933,Uzbekistan,August,10,20200810
32934,Uzbekistan,August,11,20200811
32935,Uzbekistan,August,12,20200812
32936,Uzbekistan,August,13,20200813
32937,Uzbekistan,August,14,20200814
32938,Uzbekistan,August,15,20200815
32939,Uzbekistan,August,16,20200816
32940,Uzbekistan,August,17,20200817
32941,Uzbekistan,August,18,20200818
32942,Uzbekistan,August,19,20200819
32943,Uzbekistan,August,20,20200820
32944,Uzbekistan,August,21,20200821
32945,Uzbekistan,August,22,20200822
32946,Uzbekistan,August,23,20200823
32947,Uzbekistan,August,24,20200824
32948,Uzbekistan,August,25,20200825
32949,Uzbekistan,August,26,20200826
32950,Uzbekistan,August,27,20200827
32951,Uzbekistan,August,28,20200828
32952,Uzbekistan,August,29,20200829
32953,Uzbekistan,August,30,20200830
32954,Uzbekistan,August,31,20200831
32955,Uzbekistan,September,1,20200901
32956,Uzbekistan,September,2,20200902
32957,Uzbekistan,September,3,20200903
32958,Uzbekistan,September,4,20200904
32959,Uzbekistan,September,5,20200905
32960,Uzbekistan,September,6,20200906
32961,Uzbekistan,September,7,20200907
32962,Uzbekistan,September,8,20200908
32963,Uzbekistan,September,9,20200909
32964,Uzbekistan,September,10,20200910
32965,Uzbekistan,September,11,20200911
32966,Uzbekistan,September,12,20200912
32967,Uzbekistan,September,13,20200913
32968,Uzbekistan,September,14,20200914
32969,Uzbekistan,September,15,20200915
32970,Uzbekistan,September,16,20200916
32971,Uzbekistan,September,17,20200917
32972,Uzbekistan,September,18,20200918
32973,Uzbekistan,September,19,20200919
32974,Uzbekistan,September,20,20200920
32975,Uzbekistan,September,21,20200921
32976,Uzbekistan,September,22,20200922
32977,Uzbekistan,September,23,20200923
32978,Uzbekistan,September,24,20200924
32979,Uzbekistan,September,25,20200925
32980,Uzbekistan,September,26,20200926
32981,Uzbekistan,September,27,20200927
32982,Uzbekistan,September,28,20200928
32983,Uzbekistan,September,29,20200929
32984,Uzbekistan,September,30,20200930
32985,Uzbekistan,October,1,20201001
32986,Uzbekistan,October,2,20201002
32987,Uzbekistan,October,3,20201003
32988,Uzbekistan,October,4,20201004
32989,Uzbekistan,October,5,20201005
32990,Uzbekistan,October,6,20201006
32991,Uzbekistan,October,7,20201007
32992,Uzbekistan,October,8,20201008
32993,Uzbekistan,October,9,20201009
32994,Uzbekistan,October,10,20201010
32995,Uzbekistan,October,11,20201011
32996,Uzbekistan,October,12,20201012
32997,Uzbekistan,October,13,20201013
32998,Uzbekistan,October,14,20201014
32999,Uzbekistan,October,15,20201015
33000,Uzbekistan,October,16,20201016
33001,Uzbekistan,October,17,20201017
33002,Uzbekistan,October,18,20201018
33003,Uzbekistan,October,19,20201019
33004,Uzbekistan,October,20,20201020
33005,Uzbekistan,October,21,20201021
33006,Uzbekistan,October,22,20201022
33007,Uzbekistan,October,23,20201023
33008,Uzbekistan,October,24,20201024
33009,Uzbekistan,October,25,20201025
33010,Uzbekistan,October,26,20201026
33011,Uzbekistan,October,27,20201027
33012,Uzbekistan,October,28,20201028
33013,Uzbekistan,October,29,20201029
33014,Uzbekistan,October,30,20201030
33015,Uzbekistan,October,31,20201031
33016,Uzbekistan,November,1,20201101
33017,Uzbekistan,November,2,20201102
33018,Uzbekistan,November,3,20201103
33019,Uzbekistan,November,4,20201104
33020,Uzbekistan,November,5,20201105
33021,Uzbekistan,November,6,20201106
33022,Uzbekistan,November,7,20201107
33023,Uzbekistan,November,8,20201108
33024,Uzbekistan,November,9,20201109
33025,Uzbekistan,November,10,20201110
33026,Uzbekistan,November,11,20201111
33027,Uzbekistan,November,12,20201112
33028,Uzbekistan,November,13,20201113
33029,Uzbekistan,November,14,20201114
33030,Uzbekistan,November,15,20201115
33031,Uzbekistan,November,16,20201116
33032,Uzbekistan,November,17,20201117
33033,Uzbekistan,November,18,20201118
33034,Uzbekistan,November,19,20201119
33035,Uzbekistan,November,20,20201120
33036,Uzbekistan,November,21,20201121
33037,Uzbekistan,November,22,20201122
33038,Uzbekistan,November,23,20201123
33039,Uzbekistan,November,24,20201124
33040,Uzbekistan,November,25,20201125
33041,Uzbekistan,November,26,20201126
33042,Uzbekistan,November,27,20201127
33043,Uzbekistan,November,28,20201128
33044,Uzbekistan,November,29,20201129
33045,Uzbekistan,November,30,20201130
33046,Uzbekistan,December,1,20201201
33047,Uzbekistan,December,2,20201202
33048,Uzbekistan,December,3,20201203
33049,Uzbekistan,December,4,20201204
33050,Uzbekistan,December,5,20201205
33051,Uzbekistan,December,6,20201206
33052,Uzbekistan,December,7,20201207
33053,Uzbekistan,December,8,20201208
33054,Uzbekistan,December,9,20201209
33055,Uzbekistan,December,10,20201210
33056,Uzbekistan,December,11,20201211
33057,Uzbekistan,December,12,20201212
33058,Uzbekistan,December,13,20201213
33059,Uzbekistan,December,14,20201214
33060,Uzbekistan,December,15,20201215
33061,Uzbekistan,December,16,20201216
33062,Uzbekistan,December,17,20201217
33063,Uzbekistan,December,18,20201218
33064,Uzbekistan,December,19,20201219
33065,Uzbekistan,December,20,20201220
33066,Uzbekistan,December,21,20201221
33067,Uzbekistan,December,22,20201222
33068,Uzbekistan,December,23,20201223
33069,Uzbekistan,December,24,20201224
33070,Uzbekistan,December,25,20201225
33071,Uzbekistan,December,26,20201226
33072,Uzbekistan,December,27,20201227
